Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Tobacco,1998,Whole Year ,Uttar Pradesh,18679.0,123903,743.4,1845485.2,5416.91,6.295531915
Turmeric,1998,Whole Year ,Uttar Pradesh,836.0,1554,743.4,82596.8,242.44,1.881944444
Urad,1998,Kharif     ,Uttar Pradesh,287704.0,77017,743.4,28425155.2,83434.16,0.327125
Urad,1998,Summer     ,Uttar Pradesh,69711.0,32249,743.4,6887446.8,20216.19,0.498235294
Wheat,1998,Rabi       ,Uttar Pradesh,9317904.0,23465191,743.4,920608915.2,2702192.16,2.37373494
Arhar/Tur,1999,Kharif     ,Uttar Pradesh,426486.0,545353,883.4,45262959.18,115151.22,1.100632911
Bajra,1999,Kharif     ,Uttar Pradesh,835019.0,1165247,883.4,88620566.47,225455.13,1.326176471
Barley,1999,Rabi       ,Uttar Pradesh,312769.0,697504,883.4,33194173.97,84447.63,2.026626506
Castor seed,1999,Kharif     ,Uttar Pradesh,76.0,49,883.4,8065.88,20.52,0.7675
Cotton(lint),1999,Kharif     ,Uttar Pradesh,6914.0,6077,883.4,733782.82,1866.78,1.016666667
Gram,1999,Rabi       ,Uttar Pradesh,821996.0,778932,883.4,87238435.48,221938.92,0.96425
Groundnut,1999,Kharif     ,Uttar Pradesh,115536.0,96166,883.4,12261835.68,31194.72,0.921967213
Jowar,1999,Kharif     ,Uttar Pradesh,358812.0,320643,883.4,38080717.56,96879.24,0.864090909
Jute,1999,Kharif     ,Uttar Pradesh,38.0,29,883.4,4032.94,10.26,0.7
Linseed,1999,Rabi       ,Uttar Pradesh,69214.0,30392,883.4,7345681.82,18687.78,0.43875
Maize,1999,Kharif     ,Uttar Pradesh,955522.0,1380635,883.4,101409549.9,257990.94,1.303170732
Maize,1999,Rabi       ,Uttar Pradesh,11659.0,16894,883.4,1237369.67,3147.93,1.455079365
Moong(Green Gram),1999,Kharif     ,Uttar Pradesh,26715.0,7518,883.4,2835262.95,7213.05,0.322295082
Moong(Green Gram),1999,Summer     ,Uttar Pradesh,70973.0,38408,883.4,7532364.49,19162.71,0.599577465
Moth,1999,Whole Year ,Uttar Pradesh,204.0,84,883.4,21650.52,55.08,0.447272727
Onion,1999,Whole Year ,Uttar Pradesh,28666.0,404070,883.4,3042322.58,7739.82,14.15512195
Peas & beans (Pulses),1999,Whole Year ,Uttar Pradesh,408085.0,564623,883.4,43310061.05,110182.95,1.459259259
Potato,1999,Whole Year ,Uttar Pradesh,441656.0,9952976,883.4,46872951.28,119247.12,21.67878049
Ragi,1999,Rabi       ,Uttar Pradesh,137622.0,190689,883.4,14605822.86,37157.94,1.618965517
Rapeseed &Mustard,1999,Rabi       ,Uttar Pradesh,655386.0,668346,883.4,69556116.18,176954.22,0.874390244
Rice,1999,Kharif     ,Uttar Pradesh,6079822.0,13230539,883.4,645251508.9,1641551.94,1.991707317
Rice,1999,Summer     ,Uttar Pradesh,6052.0,16186,883.4,642298.76,1634.04,2.190384615
Small millets,1999,Kharif     ,Uttar Pradesh,239361.0,300468,883.4,25403382.93,64627.47,0.843818182
Soyabean,1999,Kharif     ,Uttar Pradesh,22663.0,17332,883.4,2405224.19,6119.01,0.755588235
Sugarcane,1999,Whole Year ,Uttar Pradesh,2011024.0,115418883,883.4,213429977.1,542976.48,52.28773333
Sunflower,1999,Kharif     ,Uttar Pradesh,14317.0,18342,883.4,1519463.21,3865.59,1.26969697
Tobacco,1999,Whole Year ,Uttar Pradesh,19468.0,133250,883.4,2066138.84,5256.36,6.125365854
Turmeric,1999,Whole Year ,Uttar Pradesh,1271.0,1981,883.4,134891.23,343.17,1.583488372
Urad,1999,Kharif     ,Uttar Pradesh,271349.0,112667,883.4,28798269.37,73264.23,0.443846154
Urad,1999,Summer     ,Uttar Pradesh,67969.0,32911,883.4,7213549.97,18351.63,0.520895522
Wheat,1999,Rabi       ,Uttar Pradesh,9381878.0,26050768,883.4,995698712.1,2533107.06,2.636419753
Arhar/Tur,2000,Kharif     ,Uttar Pradesh,406596.0,509756,874.4,39915529.32,105714.96,1.098115942
Bajra,2000,Kharif     ,Uttar Pradesh,881010.0,1277360,874.4,86488751.7,229062.6,1.278823529
Barley,2000,Rabi       ,Uttar Pradesh,286886.0,604453,874.4,28163598.62,74590.36,1.956811594
Castor seed,2000,Kharif     ,Uttar Pradesh,25.0,16,874.4,2454.25,6.5,0.601428571
Cotton(lint),2000,Kharif     ,Uttar Pradesh,5328.0,4759,874.4,523049.76,1385.28,1.268235294
Gram,2000,Rabi       ,Uttar Pradesh,833007.0,702718,874.4,81776297.19,216581.82,0.946231884
Groundnut,2000,Kharif     ,Uttar Pradesh,115425.0,96359,874.4,11331272.25,30010.5,0.927413793
Jowar,2000,Kharif     ,Uttar Pradesh,347427.0,329499,874.4,34106908.59,90331.02,0.995909091
Jute,2000,Kharif     ,Uttar Pradesh,30.0,25,874.4,2945.1,7.8,0.875
Linseed,2000,Rabi       ,Uttar Pradesh,55279.0,19911,874.4,5426739.43,14372.54,0.354259259
Maize,2000,Kharif     ,Uttar Pradesh,907927.0,1473111,874.4,89131193.59,236061.02,1.534782609
Maize,2000,Rabi       ,Uttar Pradesh,12914.0,20943,874.4,1267767.38,3357.64,1.606610169
Masoor,2000,Rabi       ,Uttar Pradesh,651730.0,408052,874.4,63980334.1,169449.8,0.757391304
Moong(Green Gram),2000,Kharif     ,Uttar Pradesh,28449.0,8585,874.4,2792838.33,7396.74,0.308225806
Moong(Green Gram),2000,Rabi       ,Uttar Pradesh,53103.0,24016,874.4,5213121.51,13806.78,0.510294118
Moth,2000,Kharif     ,Uttar Pradesh,151.0,46,874.4,14823.67,39.26,0.339333333
Peas & beans (Pulses),2000,Rabi       ,Uttar Pradesh,333480.0,344524,874.4,32737731.6,86704.8,1.249275362
Potato,2000,Whole Year ,Uttar Pradesh,394083.0,8398200,874.4,38687128.11,102461.58,19.7573913
Rapeseed &Mustard,2000,Rabi       ,Uttar Pradesh,556142.0,556379,874.4,54596460.14,144596.92,0.874347826
Rice,2000,Kharif     ,Uttar Pradesh,5904128.0,11672250,874.4,579608245.8,1535073.28,1.894782609
Rice,2000,Summer     ,Uttar Pradesh,3023.0,6899,874.4,296767.91,785.98,2.083181818
Sesamum,2000,Kharif     ,Uttar Pradesh,107983.0,17434,874.4,10600691.11,28075.58,0.165074627
Small millets,2000,Kharif     ,Uttar Pradesh,32410.0,22009,874.4,3181689.7,8426.6,0.790208333
Soyabean,2000,Kharif     ,Uttar Pradesh,15743.0,9207,874.4,1545490.31,4093.18,0.644545455
Sugarcane,2000,Whole Year ,Uttar Pradesh,1938366.0,106067503,874.4,190289390.2,503975.16,50.03478261
Turmeric,2000,Whole Year ,Uttar Pradesh,1253.0,2185,874.4,123007.01,325.78,1.779142857
Urad,2000,Kharif     ,Uttar Pradesh,322257.0,134130,874.4,31635969.69,83786.82,0.463768116
Urad,2000,Rabi       ,Uttar Pradesh,62905.0,28929,874.4,6175383.85,16355.3,0.47546875
Wheat,2000,Rabi       ,Uttar Pradesh,9239311.0,25168332,874.4,907023160.9,2402220.86,2.68057971
Arhar/Tur,2001,Kharif     ,Uttar Pradesh,394228.0,456228,849.9,40262505.64,102499.28,1.03115942
Bajra,2001,Kharif     ,Uttar Pradesh,850727.0,967732,849.9,86884748.51,221189.02,1.143333333
Barley,2001,Rabi       ,Uttar Pradesh,253713.0,592021,849.9,25911708.69,65965.38,2.195362319
Cotton(lint),2001,Kharif     ,Uttar Pradesh,4512.0,4571,849.9,460810.56,1173.12,1.3275
Gram,2001,Rabi       ,Uttar Pradesh,840602.0,816795,849.9,85850682.26,218556.52,0.993623188
Groundnut,2001,Kharif     ,Uttar Pradesh,107515.0,90156,849.9,10980506.95,27953.9,0.894915254
Jowar,2001,Kharif     ,Uttar Pradesh,322575.0,309068,849.9,32944584.75,83869.5,0.949848485
Linseed,2001,Rabi       ,Uttar Pradesh,40928.0,17199,849.9,4179976.64,10641.28,0.3948
Maize,2001,Kharif     ,Uttar Pradesh,913718.0,1488204,849.9,93318019.34,237566.68,1.500869565
Maize,2001,Rabi       ,Uttar Pradesh,17419.0,28376,849.9,1779002.47,4528.94,1.63516129
Masoor,2001,Rabi       ,Uttar Pradesh,625265.0,499774,849.9,63858314.45,162568.9,0.820144928
Moong(Green Gram),2001,Kharif     ,Uttar Pradesh,28084.0,7724,849.9,2868218.92,7301.84,0.270909091
Moong(Green Gram),2001,Rabi       ,Uttar Pradesh,38576.0,18201,849.9,3939766.88,10029.76,0.503421053
Moth,2001,Kharif     ,Uttar Pradesh,339.0,132,849.9,34622.07,88.14,0.4608
Peas & beans (Pulses),2001,Rabi       ,Uttar Pradesh,327556.0,395889,849.9,33453294.28,85164.56,1.230144928
Potato,2001,Whole Year ,Uttar Pradesh,388552.0,9582545,849.9,39682815.76,101023.52,23.1684058
Rapeseed &Mustard,2001,Rabi       ,Uttar Pradesh,566445.0,573614,849.9,57851027.85,147275.7,0.916956522
Rice,2001,Kharif     ,Uttar Pradesh,6068496.0,12849116,849.9,619775496.5,1577808.96,2.016086957
Rice,2001,Summer     ,Uttar Pradesh,2829.0,6741,849.9,288925.77,735.54,2.097777778
Sesamum,2001,Kharif     ,Uttar Pradesh,102898.0,25705,849.9,10508972.74,26753.48,0.23641791
Small millets,2001,Kharif     ,Uttar Pradesh,28500.0,19301,849.9,2910705.0,7410.0,0.924375
Soyabean,2001,Kharif     ,Uttar Pradesh,10939.0,7909,849.9,1117200.07,2844.14,0.716666667
Sugarcane,2001,Whole Year ,Uttar Pradesh,2034883.0,117981573,849.9,207822600.8,529069.58,52.52608696
Sunflower,2001,Kharif     ,Uttar Pradesh,5496.0,10609,849.9,561306.48,1428.96,1.76375
Tobacco,2001,Whole Year ,Uttar Pradesh,19772.0,134679,849.9,2019314.36,5140.72,6.335925926
Turmeric,2001,Whole Year ,Uttar Pradesh,1419.0,2543,849.9,144922.47,368.94,1.837906977
Urad,2001,Kharif     ,Uttar Pradesh,362868.0,148046,849.9,37059708.84,94345.68,0.418985507
Urad,2001,Rabi       ,Uttar Pradesh,60535.0,29710,849.9,6182439.55,15739.1,0.4678125
Wheat,2001,Rabi       ,Uttar Pradesh,9255937.0,25498002,849.9,945308845.8,2406543.62,2.729565217
Arhar/Tur,2003,Kharif     ,Uttar Pradesh,360467.0,395677,1075.6,35679023.66,86512.08,0.988285714
Bajra,2003,Kharif     ,Uttar Pradesh,924202.0,1188103,1075.6,91477513.96,221808.48,1.237352941
Barley,2003,Rabi       ,Uttar Pradesh,233928.0,516818,1075.6,23154193.44,56142.72,2.085142857
Gram,2003,Rabi       ,Uttar Pradesh,771682.0,800270,1075.6,76381084.36,185203.68,1.042714286
Groundnut,2003,Kharif     ,Uttar Pradesh,85143.0,56879,1075.6,8427454.14,20434.32,0.706610169
Jowar,2003,Kharif     ,Uttar Pradesh,300167.0,298075,1075.6,29710529.66,72040.08,1.01469697
Linseed,2003,Rabi       ,Uttar Pradesh,36435.0,17968,1075.6,3606336.3,8744.4,0.5034
Maize,2003,Kharif     ,Uttar Pradesh,817385.0,1117621,1075.6,80904767.3,196172.4,1.296
Maize,2003,Rabi       ,Uttar Pradesh,4172.0,5704,1075.6,412944.56,1001.28,1.348888889
Maize,2003,Summer     ,Uttar Pradesh,20641.0,28216,1075.6,2043046.18,4953.84,1.362166667
Masoor,2003,Rabi       ,Uttar Pradesh,571992.0,515023,1075.6,56615768.16,137278.08,0.887142857
Moong(Green Gram),2003,Kharif     ,Uttar Pradesh,35227.0,8228,1075.6,3486768.46,8454.48,0.2940625
Moong(Green Gram),2003,Summer     ,Uttar Pradesh,34070.0,18128,1075.6,3372248.6,8176.8,0.556911765
Moth,2003,Kharif     ,Uttar Pradesh,379.0,146,1075.6,37513.42,90.96,0.388947368
Onion,2003,Rabi       ,Uttar Pradesh,8781.0,126033,1075.6,869143.38,2107.44,14.35414286
Onion,2003,Summer     ,Uttar Pradesh,11390.0,112405,1075.6,1127382.2,2733.6,9.894202899
Peas & beans (Pulses),2003,Rabi       ,Uttar Pradesh,399208.0,547690,1075.6,39513607.84,95809.92,1.357
Potato,2003,Whole Year ,Uttar Pradesh,441796.0,9540059,1075.6,43728968.08,106031.04,19.60414286
Ragi,2003,Rabi       ,Uttar Pradesh,221.0,323,1075.6,21874.58,53.04,1.423
Rapeseed &Mustard,2003,Rabi       ,Uttar Pradesh,536115.0,533534,1075.6,53064662.7,128667.6,0.845571429
Rice,2003,Kharif     ,Uttar Pradesh,5719933.0,12476923,1075.6,566158968.3,1372783.92,2.066285714
Rice,2003,Summer     ,Uttar Pradesh,7839.0,18016,1075.6,775904.22,1881.36,2.1595
Sannhamp,2003,Whole Year ,Uttar Pradesh,3876.0,1167,1075.6,383646.48,930.24,0.278085106
Sesamum,2003,Kharif     ,Uttar Pradesh,94950.0,12307,1075.6,9398151.0,22788.0,0.137761194
Soyabean,2003,Kharif     ,Uttar Pradesh,4954.0,5315,1075.6,490346.92,1188.96,1.057619048
Sugarcane,2003,Whole Year ,Uttar Pradesh,2110126.0,117566725,1075.6,208860271.5,506430.24,48.92214286
Sunflower,2003,Kharif     ,Uttar Pradesh,12044.0,20111,1075.6,1192115.12,2890.56,1.678363636
Tobacco,2003,Whole Year ,Uttar Pradesh,23384.0,155821,1075.6,2314548.32,5612.16,6.369090909
Turmeric,2003,Whole Year ,Uttar Pradesh,887.0,1604,1075.6,87795.26,212.88,1.823142857
Urad,2003,Kharif     ,Uttar Pradesh,566876.0,134187,1075.6,56109386.48,136050.24,0.367142857
Urad,2003,Summer     ,Uttar Pradesh,57741.0,28301,1075.6,5715204.18,13857.84,0.540153846
Wheat,2003,Rabi       ,Uttar Pradesh,9443104.0,26349910,1075.6,934678433.9,2266344.96,2.767428571
Arhar/Tur,2006,Kharif     ,Uttar Pradesh,406572.0,304386,590.5,51923310.12,89445.84,0.760869565
Bajra,2006,Kharif     ,Uttar Pradesh,883877.0,1285887,590.5,112879931.7,194452.94,1.401969697
Banana,2006,Whole Year ,Uttar Pradesh,2002.0,77709,590.5,255675.42,440.44,38.84296296
Barley,2006,Rabi       ,Uttar Pradesh,193273.0,386300,590.5,24682894.83,42520.06,2.018571429
Coriander,2006,Whole Year ,Uttar Pradesh,5515.0,2869,590.5,704320.65,1213.3,0.516290323
Cotton(lint),2006,Kharif     ,Uttar Pradesh,5174.0,1105,590.5,660771.54,1138.28,0.197857143
Dry chillies,2006,Whole Year ,Uttar Pradesh,15071.0,14295,590.5,1924717.41,3315.62,0.953283582
Garlic,2006,Rabi       ,Uttar Pradesh,31932.0,140404,590.5,4078035.72,7025.04,4.47
Ginger,2006,Kharif     ,Uttar Pradesh,887.0,2728,590.5,113278.77,195.14,3.0505
Gram,2006,Rabi       ,Uttar Pradesh,674884.0,500799,590.5,86189435.64,148474.48,0.817246377
Groundnut,2006,Kharif     ,Uttar Pradesh,100483.0,72636,590.5,12832683.93,22106.26,0.7936
Guar seed,2006,Whole Year ,Uttar Pradesh,2494.0,2097,590.5,318508.74,548.68,0.842068966
Jowar,2006,Kharif     ,Uttar Pradesh,231290.0,238052,590.5,29538045.9,50883.8,1.1145
Linseed,2006,Rabi       ,Uttar Pradesh,33759.0,11855,590.5,4311361.89,7426.98,0.325217391
Maize,2006,Kharif     ,Uttar Pradesh,842052.0,1116939,590.5,107538460.9,185251.44,1.307826087
Maize,2006,Rabi       ,Uttar Pradesh,4215.0,13278,590.5,538297.65,927.3,3.120454545
Maize,2006,Summer     ,Uttar Pradesh,25366.0,33635,590.5,3239491.86,5580.52,1.325689655
Masoor,2006,Rabi       ,Uttar Pradesh,615721.0,433856,590.5,78633728.91,135458.62,0.778428571
Onion,2006,Rabi       ,Uttar Pradesh,7525.0,144345,590.5,961017.75,1655.5,19.17927536
Onion,2006,Summer     ,Uttar Pradesh,13173.0,153400,590.5,1682323.83,2898.06,11.64536232
Other  Rabi pulses,2006,Rabi       ,Uttar Pradesh,419943.0,405970,590.5,53630920.53,92387.46,1.019714286
Other Kharif pulses,2006,Kharif     ,Uttar Pradesh,606775.0,330090,590.5,77491235.25,133490.5,0.543857143
Potato,2006,Rabi       ,Uttar Pradesh,469301.0,10247912,590.5,59934430.71,103246.22,20.56657143
Rapeseed &Mustard,2006,Rabi       ,Uttar Pradesh,599187.0,612604,590.5,76522171.77,131821.14,0.904857143
Rice,2006,Kharif     ,Uttar Pradesh,5902577.0,11082993,590.5,753818108.7,1298566.94,1.846
Rice,2006,Summer     ,Uttar Pradesh,18175.0,40620,590.5,2321129.25,3998.5,1.995
Sannhamp,2006,Kharif     ,Uttar Pradesh,3248.0,903,590.5,414802.08,714.56,0.292142857
Sesamum,2006,Kharif     ,Uttar Pradesh,140351.0,23629,590.5,17924226.21,30877.22,0.16484375
Small millets,2006,Kharif     ,Uttar Pradesh,17136.0,10517,590.5,2188438.56,3769.92,0.65969697
Soyabean,2006,Kharif     ,Uttar Pradesh,7494.0,7314,590.5,957058.74,1648.68,0.982173913
Sugarcane,2006,Kharif     ,Uttar Pradesh,2246520.0,133949379,590.5,286903069.2,494234.4,51.90457143
Sunflower,2006,Summer     ,Uttar Pradesh,13783.0,20608,590.5,1760226.93,3032.26,1.47
Sweet potato,2006,Kharif     ,Uttar Pradesh,18853.0,257323,590.5,2407716.63,4147.66,13.64421875
Tobacco,2006,Rabi       ,Uttar Pradesh,23227.0,123614,590.5,2966320.17,5109.94,5.3048
Tobacco,2006,Summer     ,Uttar Pradesh,490.0,1445,590.5,62577.9,107.8,2.972857143
Turmeric,2006,Rabi       ,Uttar Pradesh,1625.0,5526,590.5,207528.75,357.5,3.393243243
Wheat,2006,Rabi       ,Uttar Pradesh,9197642.0,25443428,590.5,1174630860.0,2023481.24,2.725428571
Arhar/Tur,2007,Kharif     ,Uttar Pradesh,368230.0,327918,672.9,49121882.0,58916.8,0.910869565
Bajra,2007,Kharif     ,Uttar Pradesh,876979.0,1336355,672.9,116988998.6,140316.64,1.394516129
Barley,2007,Rabi       ,Uttar Pradesh,155298.0,327908,672.9,20716753.2,24847.68,1.986571429
Coriander,2007,Rabi       ,Uttar Pradesh,5594.0,3241,672.9,746239.6,895.04,0.577931034
Cotton(lint),2007,Kharif     ,Uttar Pradesh,4260.0,1162,672.9,568284.0,681.6,0.247272727
Dry chillies,2007,Kharif     ,Uttar Pradesh,15658.0,15093,672.9,2088777.2,2505.28,0.964461538
Ginger,2007,Kharif     ,Uttar Pradesh,900.0,2035,672.9,120060.0,144.0,2.035333333
Gram,2007,Rabi       ,Uttar Pradesh,504777.0,376040,672.9,67337251.8,80764.32,0.908695652
Groundnut,2007,Kharif     ,Uttar Pradesh,98981.0,59174,672.9,13204065.4,15836.96,0.627735849
Guar seed,2007,Kharif     ,Uttar Pradesh,2370.0,1988,672.9,316158.0,379.2,0.842363636
Jowar,2007,Kharif     ,Uttar Pradesh,211640.0,172805,672.9,28232776.0,33862.4,0.829666667
Linseed,2007,Rabi       ,Uttar Pradesh,30267.0,7620,672.9,4037617.8,4842.72,0.265348837
Maize,2007,Kharif     ,Uttar Pradesh,812088.0,1167245,672.9,108332539.2,129934.08,1.360289855
Maize,2007,Rabi       ,Uttar Pradesh,3627.0,10185,672.9,483841.8,580.32,2.78
Maize,2007,Summer     ,Uttar Pradesh,21930.0,31514,672.9,2925462.0,3508.8,1.430714286
Masoor,2007,Rabi       ,Uttar Pradesh,507235.0,367669,672.9,67665149.0,81157.6,0.750869565
Moong(Green Gram),2007,Kharif     ,Uttar Pradesh,31082.0,6183,672.9,4146338.8,4973.12,0.191636364
Moong(Green Gram),2007,Summer     ,Uttar Pradesh,31600.0,20085,672.9,4215440.0,5056.0,0.616896552
Onion,2007,Rabi       ,Uttar Pradesh,9846.0,137576,672.9,1313456.4,1575.36,13.97314286
Onion,2007,Summer     ,Uttar Pradesh,11716.0,158183,672.9,1562914.4,1874.56,13.49166667
Other  Rabi pulses,2007,Rabi       ,Uttar Pradesh,319752.0,299995,672.9,42654916.8,51160.32,1.063285714
Potato,2007,Rabi       ,Uttar Pradesh,504858.0,11094868,672.9,67348057.2,80777.28,20.87428571
Rapeseed &Mustard,2007,Rabi       ,Uttar Pradesh,627431.0,726256,672.9,83699295.4,100388.96,1.005142857
Rice,2007,Kharif     ,Uttar Pradesh,5690539.0,11731754,672.9,759117902.6,910486.24,1.962
Rice,2007,Summer     ,Uttar Pradesh,18849.0,48358,672.9,2514456.6,3015.84,2.152142857
Sannhamp,2007,Kharif     ,Uttar Pradesh,2533.0,491,672.9,337902.2,405.28,0.191
Sesamum,2007,Kharif     ,Uttar Pradesh,152905.0,23491,672.9,20397527.0,24464.8,0.159833333
Small millets,2007,Kharif     ,Uttar Pradesh,13053.0,7868,672.9,1741270.2,2088.48,0.608076923
Soyabean,2007,Kharif     ,Uttar Pradesh,4834.0,3239,672.9,644855.6,773.44,0.676428571
Sugarcane,2007,Kharif     ,Uttar Pradesh,2178987.0,124665288,672.9,290676865.8,348637.92,49.74928571
Sunflower,2007,Summer     ,Uttar Pradesh,13034.0,21134,672.9,1738735.6,2085.44,2.062972973
Sweet potato,2007,Kharif     ,Uttar Pradesh,18424.0,248042,672.9,2457761.6,2947.84,13.46731343
Tobacco,2007,Rabi       ,Uttar Pradesh,24951.0,139600,672.9,3328463.4,3992.16,5.514615385
Tobacco,2007,Summer     ,Uttar Pradesh,496.0,1233,672.9,66166.4,79.36,2.492222222
