Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Ginger,2001,Whole Year ,Chhattisgarh,1797.0,1681,1550.0,183527.61,467.22,1.035384615
Gram,2001,Rabi       ,Chhattisgarh,169488.0,124574,1550.0,17309809.44,44066.88,0.7325
Groundnut,2001,Kharif     ,Chhattisgarh,33804.0,41748,1550.0,3452402.52,8789.04,1.31375
Horse-gram,2001,Kharif     ,Chhattisgarh,57694.0,19650,1550.0,5892288.22,15000.44,0.325625
Jowar,2001,Kharif     ,Chhattisgarh,9423.0,9169,1550.0,962370.99,2449.98,0.948125
Khesari,2001,Rabi       ,Chhattisgarh,415808.0,230495,1550.0,42466471.04,108110.08,0.578
Linseed,2001,Rabi       ,Chhattisgarh,82260.0,22210,1550.0,8401213.8,21387.6,0.272
Maize,2001,Kharif     ,Chhattisgarh,93820.0,69708,1550.0,9581836.6,24393.2,0.75375
Masoor,2001,Rabi       ,Chhattisgarh,15946.0,5162,1550.0,1628564.98,4145.96,0.417333333
Mesta,2001,Kharif     ,Chhattisgarh,1325.0,2778,1550.0,135322.25,344.5,2.1525
Moong(Green Gram),2001,Kharif     ,Chhattisgarh,9669.0,2887,1550.0,987494.97,2513.94,0.261875
Moong(Green Gram),2001,Rabi       ,Chhattisgarh,5558.0,1536,1550.0,567638.54,1445.08,0.247333333
Niger seed,2001,Kharif     ,Chhattisgarh,74559.0,14268,1550.0,7614710.67,19385.34,0.220769231
Onion,2001,Whole Year ,Chhattisgarh,3836.0,33857,1550.0,391770.68,997.36,8.872
Other  Rabi pulses,2001,Rabi       ,Chhattisgarh,1024.0,356,1550.0,104581.12,266.24,0.326153846
Other Kharif pulses,2001,Kharif     ,Chhattisgarh,5754.0,1966,1550.0,587656.02,1496.04,0.352
Peas & beans (Pulses),2001,Rabi       ,Chhattisgarh,11851.0,4416,1550.0,1210342.63,3081.26,0.329375
Potato,2001,Whole Year ,Chhattisgarh,9315.0,64152,1550.0,951340.95,2421.9,6.849375
Ragi,2001,Kharif     ,Chhattisgarh,10860.0,3210,1550.0,1109131.8,2823.6,0.283636364
Rapeseed &Mustard,2001,Rabi       ,Chhattisgarh,50335.0,18684,1550.0,5140713.55,13087.1,0.346875
Rice,2001,Kharif     ,Chhattisgarh,3810112.0,5073721,1550.0,389126738.6,990629.12,1.34375
Safflower,2001,Rabi       ,Chhattisgarh,338.0,84,1550.0,34519.94,87.88,0.24125
Sannhamp,2001,Whole Year ,Chhattisgarh,1736.0,611,1550.0,177297.68,451.36,0.34875
Sesamum,2001,Kharif     ,Chhattisgarh,23601.0,5711,1550.0,2410370.13,6136.26,0.246875
Small millets,2001,Kharif     ,Chhattisgarh,279037.0,69178,1550.0,28498048.81,72549.62,0.239375
Soyabean,2001,Kharif     ,Chhattisgarh,10622.0,8162,1550.0,1084824.86,2761.72,0.915333333
Sugarcane,2001,Whole Year ,Chhattisgarh,3476.0,9046,1550.0,355003.88,903.76,2.805714286
Sunflower,2001,Kharif     ,Chhattisgarh,2885.0,1184,1550.0,294645.05,750.1,0.388571429
Sweet potato,2001,Whole Year ,Chhattisgarh,2402.0,14001,1550.0,245316.26,624.52,5.834375
Tobacco,2001,Whole Year ,Chhattisgarh,40.0,22,1550.0,4085.2,10.4,0.6075
Turmeric,2001,Whole Year ,Chhattisgarh,649.0,591,1550.0,66282.37,168.74,1.075333333
Urad,2001,Kharif     ,Chhattisgarh,113521.0,34993,1550.0,11593899.73,29515.46,0.319375
Urad,2001,Rabi       ,Chhattisgarh,5519.0,1334,1550.0,563655.47,1434.94,0.250833333
Wheat,2001,Rabi       ,Chhattisgarh,97861.0,103480,1550.0,9994543.93,25443.86,1.195
Arhar/Tur,2002,Kharif     ,Chhattisgarh,55718.0,24126,1001.4,5274823.06,13929.5,0.398125
Bajra,2002,Kharif     ,Chhattisgarh,66.0,26,1001.4,6248.22,16.5,0.51
Bajra,2002,Whole Year ,Chhattisgarh,256.0,10088,1001.4,24235.52,64.0,37.202
Barley,2002,Rabi       ,Chhattisgarh,4017.0,3145,1001.4,380289.39,1004.25,0.606666667
Castor seed,2002,Kharif     ,Chhattisgarh,74.0,21,1001.4,7005.58,18.5,0.23125
Coriander,2002,Whole Year ,Chhattisgarh,3755.0,969,1001.4,355485.85,938.75,0.244285714
Cotton(lint),2002,Kharif     ,Chhattisgarh,90.0,75,1001.4,8520.3,22.5,1.276
Dry chillies,2002,Whole Year ,Chhattisgarh,6450.0,5687,1001.4,610621.5,1612.5,0.856875
Garlic,2002,Whole Year ,Chhattisgarh,816.0,2288,1001.4,77250.72,204.0,2.982142857
Ginger,2002,Whole Year ,Chhattisgarh,1382.0,1266,1001.4,130833.94,345.5,1.057333333
Gram,2002,Rabi       ,Chhattisgarh,175588.0,113079,1001.4,16622915.96,43897.0,0.62125
Groundnut,2002,Kharif     ,Chhattisgarh,34349.0,38127,1001.4,3251819.83,8587.25,1.196875
Horse-gram,2002,Kharif     ,Chhattisgarh,54490.0,13149,1001.4,5158568.3,13622.5,0.259375
Horse-gram,2002,Rabi       ,Chhattisgarh,2969.0,748,1001.4,281075.23,742.25,0.258333333
Jowar,2002,Kharif     ,Chhattisgarh,7798.0,5770,1001.4,738236.66,1949.5,0.936666667
Khesari,2002,Rabi       ,Chhattisgarh,330126.0,170345,1001.4,31253028.42,82531.5,0.526666667
Linseed,2002,Rabi       ,Chhattisgarh,67624.0,19746,1001.4,6401964.08,16906.0,0.2775
Maize,2002,Kharif     ,Chhattisgarh,93955.0,122611,1001.4,8894719.85,23488.75,1.279375
Masoor,2002,Rabi       ,Chhattisgarh,14999.0,4634,1001.4,1419955.33,3749.75,0.289333333
Mesta,2002,Kharif     ,Chhattisgarh,1052.0,1918,1001.4,99592.84,263.0,1.867142857
Moong(Green Gram),2002,Kharif     ,Chhattisgarh,9625.0,2253,1001.4,911198.75,2406.25,0.21125
Moong(Green Gram),2002,Rabi       ,Chhattisgarh,6822.0,1698,1001.4,645838.74,1705.5,0.249333333
Niger seed,2002,Kharif     ,Chhattisgarh,71979.0,11512,1001.4,6814251.93,17994.75,0.159230769
Onion,2002,Whole Year ,Chhattisgarh,4145.0,34830,1001.4,392407.15,1036.25,8.068
Other  Rabi pulses,2002,Rabi       ,Chhattisgarh,1156.0,391,1001.4,109438.52,289.0,0.314285714
Other Kharif pulses,2002,Kharif     ,Chhattisgarh,5565.0,1814,1001.4,526838.55,1391.25,0.32125
Peas & beans (Pulses),2002,Rabi       ,Chhattisgarh,12181.0,4180,1001.4,1153175.27,3045.25,0.30875
Potato,2002,Whole Year ,Chhattisgarh,9564.0,61104,1001.4,905423.88,2391.0,6.6325
Ragi,2002,Kharif     ,Chhattisgarh,10523.0,2184,1001.4,996212.41,2630.75,0.210909091
Rapeseed &Mustard,2002,Rabi       ,Chhattisgarh,47494.0,15626,1001.4,4496256.98,11873.5,0.289375
Rice,2002,Kharif     ,Chhattisgarh,3777661.0,2634853,1001.4,357631166.9,944415.25,0.710625
Safflower,2002,Rabi       ,Chhattisgarh,515.0,119,1001.4,48755.05,128.75,0.253636364
Sannhamp,2002,Whole Year ,Chhattisgarh,1672.0,492,1001.4,158288.24,418.0,0.2975
Sesamum,2002,Kharif     ,Chhattisgarh,24774.0,6442,1001.4,2345354.58,6193.5,0.25375
Small millets,2002,Kharif     ,Chhattisgarh,260007.0,40661,1001.4,24614862.69,65001.75,0.155625
Soyabean,2002,Kharif     ,Chhattisgarh,15155.0,8335,1001.4,1434723.85,3788.75,0.598
Sugarcane,2002,Whole Year ,Chhattisgarh,3957.0,9967,1001.4,374609.19,989.25,2.751333333
Sunflower,2002,Kharif     ,Chhattisgarh,2591.0,996,1001.4,245289.97,647.75,0.389230769
Sweet potato,2002,Whole Year ,Chhattisgarh,2585.0,14824,1001.4,244721.95,646.25,5.37
Tobacco,2002,Whole Year ,Chhattisgarh,39.0,18,1001.4,3692.13,9.75,0.52
Turmeric,2002,Whole Year ,Chhattisgarh,680.0,586,1001.4,64375.6,170.0,1.030714286
Urad,2002,Kharif     ,Chhattisgarh,116301.0,30317,1001.4,11010215.67,29075.25,0.259375
Urad,2002,Rabi       ,Chhattisgarh,6210.0,1403,1001.4,587900.7,1552.5,0.230833333
Wheat,2002,Rabi       ,Chhattisgarh,93846.0,98592,1001.4,8884400.82,23461.5,1.185
Arhar/Tur,2003,Kharif     ,Chhattisgarh,52307.0,31541,1643.7,5177346.86,12553.68,0.58125
Bajra,2003,Kharif     ,Chhattisgarh,47.0,19,1643.7,4652.06,11.28,0.5575
Bajra,2003,Whole Year ,Chhattisgarh,283.0,11291,1643.7,28011.34,67.92,38.706
Barley,2003,Rabi       ,Chhattisgarh,4354.0,4337,1643.7,430958.92,1044.96,0.895714286
Castor seed,2003,Kharif     ,Chhattisgarh,84.0,27,1643.7,8314.32,20.16,0.404444444
Coriander,2003,Whole Year ,Chhattisgarh,3958.0,1159,1643.7,391762.84,949.92,0.265333333
Cotton(lint),2003,Kharif     ,Chhattisgarh,92.0,182,1643.7,9106.16,22.08,1.832
Dry chillies,2003,Whole Year ,Chhattisgarh,6486.0,4248,1643.7,641984.28,1556.64,0.645
Garlic,2003,Whole Year ,Chhattisgarh,910.0,2576,1643.7,90071.8,218.4,3.008571429
Ginger,2003,Whole Year ,Chhattisgarh,1291.0,1353,1643.7,127783.18,309.84,1.204666667
Gram,2003,Rabi       ,Chhattisgarh,204701.0,197332,1643.7,20261304.98,49128.24,0.906875
Groundnut,2003,Kharif     ,Chhattisgarh,36318.0,40240,1643.7,3594755.64,8716.32,1.069333333
Horse-gram,2003,Kharif     ,Chhattisgarh,52598.0,17492,1643.7,5206150.04,12623.52,0.324375
Horse-gram,2003,Rabi       ,Chhattisgarh,3149.0,910,1643.7,311688.02,755.76,0.3275
Jowar,2003,Kharif     ,Chhattisgarh,7595.0,7603,1643.7,751753.1,1822.8,0.942
Khesari,2003,Rabi       ,Chhattisgarh,460893.0,278840,1643.7,45619189.14,110614.32,0.622
Linseed,2003,Rabi       ,Chhattisgarh,74975.0,23092,1643.7,7421025.5,17994.0,0.312666667
Maize,2003,Kharif     ,Chhattisgarh,98575.0,135048,1643.7,9756953.5,23658.0,1.20625
Masoor,2003,Rabi       ,Chhattisgarh,18024.0,6163,1643.7,1784015.52,4325.76,0.313333333
Mesta,2003,Kharif     ,Chhattisgarh,1219.0,2432,1643.7,120656.62,292.56,2.107857143
Moong(Green Gram),2003,Kharif     ,Chhattisgarh,9804.0,2713,1643.7,970399.92,2352.96,0.258125
Moong(Green Gram),2003,Rabi       ,Chhattisgarh,8197.0,2081,1643.7,811339.06,1967.28,0.238
Niger seed,2003,Kharif     ,Chhattisgarh,74381.0,13100,1643.7,7362231.38,17851.44,0.192857143
Onion,2003,Whole Year ,Chhattisgarh,4441.0,32548,1643.7,439570.18,1065.84,7.334
Other  Rabi pulses,2003,Rabi       ,Chhattisgarh,1318.0,429,1643.7,130455.64,316.32,0.336666667
Other Kharif pulses,2003,Kharif     ,Chhattisgarh,5479.0,1738,1643.7,542311.42,1314.96,0.331333333
Peas & beans (Pulses),2003,Rabi       ,Chhattisgarh,17307.0,6497,1643.7,1713046.86,4153.68,0.34625
Potato,2003,Whole Year ,Chhattisgarh,10228.0,49238,1643.7,1012367.44,2454.72,5.158125
Ragi,2003,Kharif     ,Chhattisgarh,10647.0,3109,1643.7,1053840.06,2555.28,0.265454545
Rapeseed &Mustard,2003,Rabi       ,Chhattisgarh,55314.0,22789,1643.7,5474979.72,13275.36,0.395625
Rice,2003,Kharif     ,Chhattisgarh,3828992.0,5567644,1643.7,378993628.2,918958.08,1.4375
Safflower,2003,Rabi       ,Chhattisgarh,880.0,214,1643.7,87102.4,211.2,0.193333333
Sannhamp,2003,Whole Year ,Chhattisgarh,1702.0,577,1643.7,168463.96,408.48,0.3225
Sesamum,2003,Kharif     ,Chhattisgarh,25084.0,7099,1643.7,2482814.32,6020.16,0.288125
Small millets,2003,Kharif     ,Chhattisgarh,251048.0,64646,1643.7,24848731.04,60251.52,0.253125
Soyabean,2003,Kharif     ,Chhattisgarh,20835.0,18376,1643.7,2062248.3,5000.4,0.99
Sugarcane,2003,Whole Year ,Chhattisgarh,5148.0,13290,1643.7,509549.04,1235.52,2.842666667
Sunflower,2003,Kharif     ,Chhattisgarh,6092.0,2076,1643.7,602986.16,1462.08,0.379285714
Sweet potato,2003,Whole Year ,Chhattisgarh,2665.0,15235,1643.7,263781.7,639.6,5.71625
Tobacco,2003,Whole Year ,Chhattisgarh,41.0,23,1643.7,4058.18,9.84,0.656
Turmeric,2003,Whole Year ,Chhattisgarh,678.0,616,1643.7,67108.44,162.72,1.079375
Urad,2003,Kharif     ,Chhattisgarh,115663.0,33645,1643.7,11448323.74,27759.12,0.3
Urad,2003,Rabi       ,Chhattisgarh,5621.0,1438,1643.7,556366.58,1349.04,0.265833333
Wheat,2003,Rabi       ,Chhattisgarh,106109.0,113138,1643.7,10502668.82,25466.16,1.20875
Arhar/Tur,2004,Kharif     ,Chhattisgarh,52499.0,26879,1122.8,5687741.66,11024.79,0.490625
Bajra,2004,Kharif     ,Chhattisgarh,49.0,17,1122.8,5308.66,10.29,0.422
Bajra,2004,Whole Year ,Chhattisgarh,244.0,9682,1122.8,26434.96,51.24,37.77538462
Barley,2004,Rabi       ,Chhattisgarh,3959.0,3539,1122.8,428918.06,831.39,0.815
Castor seed,2004,Kharif     ,Chhattisgarh,137.0,50,1122.8,14842.58,28.77,0.34625
Coriander,2004,Whole Year ,Chhattisgarh,4087.0,1011,1122.8,442785.58,858.27,0.2475
Cotton(lint),2004,Kharif     ,Chhattisgarh,468.0,763,1122.8,50703.12,98.28,1.7775
Dry chillies,2004,Whole Year ,Chhattisgarh,6511.0,3601,1122.8,705401.74,1367.31,0.53375
Garlic,2004,Whole Year ,Chhattisgarh,860.0,2309,1122.8,93172.4,180.6,2.91
Ginger,2004,Whole Year ,Chhattisgarh,1330.0,1318,1122.8,144092.2,279.3,1.12375
Gram,2004,Rabi       ,Chhattisgarh,233322.0,119694,1122.8,25278105.48,48997.62,0.533125
Groundnut,2004,Kharif     ,Chhattisgarh,34086.0,38108,1122.8,3692877.24,7158.06,1.20125
Horse-gram,2004,Kharif     ,Chhattisgarh,55371.0,16431,1122.8,5998894.14,11627.91,0.291875
Jowar,2004,Kharif     ,Chhattisgarh,8388.0,4902,1122.8,908755.92,1761.48,0.666875
Khesari,2004,Rabi       ,Chhattisgarh,449423.0,175275,1122.8,48690487.82,94378.83,0.433333333
Linseed,2004,Rabi       ,Chhattisgarh,71171.0,16298,1122.8,7710666.14,14945.91,0.242
Maize,2004,Kharif     ,Chhattisgarh,97851.0,139927,1122.8,10601177.34,20548.71,1.343125
Masoor,2004,Rabi       ,Chhattisgarh,18880.0,4878,1122.8,2045459.2,3964.8,0.281333333
Mesta,2004,Kharif     ,Chhattisgarh,1360.0,2456,1122.8,147342.4,285.6,1.852666667
Moong(Green Gram),2004,Kharif     ,Chhattisgarh,9939.0,2554,1122.8,1076791.26,2087.19,0.253125
Moong(Green Gram),2004,Rabi       ,Chhattisgarh,6428.0,1334,1122.8,696409.52,1349.88,0.201333333
Niger seed,2004,Kharif     ,Chhattisgarh,73104.0,12121,1122.8,7920087.36,15351.84,0.161538462
Onion,2004,Whole Year ,Chhattisgarh,4472.0,27002,1122.8,484496.48,939.12,6.1025
Other  Rabi pulses,2004,Rabi       ,Chhattisgarh,1393.0,331,1122.8,150917.62,292.53,0.9
Other Kharif pulses,2004,Kharif     ,Chhattisgarh,7220.0,1773,1122.8,782214.8,1516.2,0.278125
Peas & beans (Pulses),2004,Rabi       ,Chhattisgarh,16359.0,5316,1122.8,1772334.06,3435.39,0.28625
Potato,2004,Whole Year ,Chhattisgarh,10638.0,59892,1122.8,1152520.92,2233.98,5.89625
Ragi,2004,Kharif     ,Chhattisgarh,10108.0,2665,1122.8,1095100.72,2122.68,0.238181818
Rapeseed &Mustard,2004,Rabi       ,Chhattisgarh,54501.0,20601,1122.8,5904638.34,11445.21,0.363125
Rice,2004,Kharif     ,Chhattisgarh,3843825.0,4586818,1122.8,416440000.5,807203.25,1.160625
Safflower,2004,Rabi       ,Chhattisgarh,964.0,206,1122.8,104439.76,202.44,0.223333333
Sannhamp,2004,Whole Year ,Chhattisgarh,1673.0,528,1122.8,181252.82,351.33,0.303125
Sesamum,2004,Kharif     ,Chhattisgarh,24281.0,7309,1122.8,2630603.54,5099.01,0.308125
Small millets,2004,Kharif     ,Chhattisgarh,217787.0,52109,1122.8,23595043.58,45735.27,0.278125
Soyabean,2004,Kharif     ,Chhattisgarh,32336.0,30978,1122.8,3503282.24,6790.56,1.013571429
Sugarcane,2004,Whole Year ,Chhattisgarh,6770.0,16450,1122.8,733461.8,1421.7,2.764
Sunflower,2004,Kharif     ,Chhattisgarh,5607.0,1985,1122.8,607462.38,1177.47,0.404666667
Sweet potato,2004,Whole Year ,Chhattisgarh,2707.0,14673,1122.8,293276.38,568.47,5.37875
Tobacco,2004,Whole Year ,Chhattisgarh,33.0,17,1122.8,3575.22,6.93,0.68
Turmeric,2004,Whole Year ,Chhattisgarh,738.0,642,1122.8,79954.92,154.98,1.040625
Urad,2004,Kharif     ,Chhattisgarh,113848.0,31462,1122.8,12334292.32,23908.08,0.29125
Urad,2004,Rabi       ,Chhattisgarh,5667.0,1166,1122.8,613962.78,1190.07,0.232307692
Wheat,2004,Rabi       ,Chhattisgarh,99245.0,85215,1122.8,10752203.3,20841.45,0.963125
Arhar/Tur,2005,Kharif     ,Chhattisgarh,50719.0,22470,1292.7,6082222.48,10650.99,0.42875
Bajra,2005,Kharif     ,Chhattisgarh,81.0,31,1292.7,9713.52,17.01,0.58
Bajra,2005,Whole Year ,Chhattisgarh,493.0,19037,1292.7,59120.56,103.53,37.39071429
Barley,2005,Rabi       ,Chhattisgarh,3604.0,2981,1292.7,432191.68,756.84,0.877142857
Castor seed,2005,Kharif     ,Chhattisgarh,95.0,30,1292.7,11392.4,19.95,0.256666667
Coriander,2005,Whole Year ,Chhattisgarh,4008.0,1110,1292.7,480639.36,841.68,0.258
Cotton(lint),2005,Kharif     ,Chhattisgarh,248.0,392,1292.7,29740.16,52.08,1.2775
Dry chillies,2005,Whole Year ,Chhattisgarh,6389.0,1666,1292.7,766168.88,1341.69,0.255625
Garlic,2005,Whole Year ,Chhattisgarh,899.0,2518,1292.7,107808.08,188.79,2.986428571
Ginger,2005,Whole Year ,Chhattisgarh,1727.0,1582,1292.7,207101.84,362.67,1.026875
Gram,2005,Rabi       ,Chhattisgarh,242687.0,172249,1292.7,29103025.04,50964.27,0.67375
Groundnut,2005,Kharif     ,Chhattisgarh,32816.0,35525,1292.7,3935294.72,6891.36,1.158666667
Horse-gram,2005,Kharif     ,Chhattisgarh,51006.0,16802,1292.7,6116639.52,10711.26,0.479375
Horse-gram,2005,Rabi       ,Chhattisgarh,2860.0,790,1292.7,342971.2,600.6,0.279166667
Jowar,2005,Kharif     ,Chhattisgarh,8455.0,5827,1292.7,1013923.6,1775.55,0.793333333
Khesari,2005,Rabi       ,Chhattisgarh,458064.0,208265,1292.7,54931034.88,96193.44,0.456666667
Linseed,2005,Rabi       ,Chhattisgarh,70816.0,17495,1292.7,8492254.72,14871.36,0.244666667
Maize,2005,Kharif     ,Chhattisgarh,101587.0,109598,1292.7,12182313.04,21333.27,1.088125
Masoor,2005,Rabi       ,Chhattisgarh,18857.0,6820,1292.7,2261331.44,3959.97,0.306
Mesta,2005,Kharif     ,Chhattisgarh,1214.0,2385,1292.7,145582.88,254.94,2.074
Moong(Green Gram),2005,Kharif     ,Chhattisgarh,10068.0,2745,1292.7,1207354.56,2114.28,0.25
Moong(Green Gram),2005,Rabi       ,Chhattisgarh,6999.0,1576,1292.7,839320.08,1469.79,0.235384615
Niger seed,2005,Kharif     ,Chhattisgarh,72798.0,12263,1292.7,8729936.16,15287.58,0.163571429
Onion,2005,Whole Year ,Chhattisgarh,4534.0,25491,1292.7,543717.28,952.14,5.413333333
Other  Rabi pulses,2005,Rabi       ,Chhattisgarh,2617.0,436,1292.7,313830.64,549.57,0.305
Other Kharif pulses,2005,Kharif     ,Chhattisgarh,6927.0,1762,1292.7,830685.84,1454.67,0.2675
Peas & beans (Pulses),2005,Rabi       ,Chhattisgarh,17158.0,6034,1292.7,2057587.36,3603.18,0.329333333
Potato,2005,Whole Year ,Chhattisgarh,10614.0,48548,1292.7,1272830.88,2228.94,4.965
Rapeseed &Mustard,2005,Rabi       ,Chhattisgarh,57193.0,18185,1292.7,6858584.56,12010.53,0.305625
Rice,2005,Kharif     ,Chhattisgarh,3854352.0,5267537,1292.7,462213891.8,809413.92,1.30375
Safflower,2005,Rabi       ,Chhattisgarh,960.0,232,1292.7,115123.2,201.6,0.189090909
Sannhamp,2005,Whole Year ,Chhattisgarh,1652.0,530,1292.7,198107.84,346.92,0.326666667
Sesamum,2005,Kharif     ,Chhattisgarh,24646.0,7293,1292.7,2955548.32,5175.66,0.29375
Small millets,2005,Kharif     ,Chhattisgarh,253376.0,42413,1292.7,30384849.92,53208.96,0.186875
Soyabean,2005,Kharif     ,Chhattisgarh,46785.0,41879,1292.7,5610457.2,9824.85,0.978666667
Sugarcane,2005,Whole Year ,Chhattisgarh,7422.0,18562,1292.7,890046.24,1558.62,2.86125
Sunflower,2005,Kharif     ,Chhattisgarh,7795.0,2857,1292.7,934776.4,1636.95,0.390666667
Sweet potato,2005,Whole Year ,Chhattisgarh,2700.0,15487,1292.7,323784.0,567.0,5.54375
Tobacco,2005,Whole Year ,Chhattisgarh,29.0,15,1292.7,3477.68,6.09,0.525
Turmeric,2005,Whole Year ,Chhattisgarh,772.0,683,1292.7,92578.24,162.12,1.034285714
Urad,2005,Kharif     ,Chhattisgarh,111872.0,32496,1292.7,13415690.24,23493.12,0.29875
Urad,2005,Rabi       ,Chhattisgarh,5677.0,1379,1292.7,680785.84,1192.17,0.22
Wheat,2005,Rabi       ,Chhattisgarh,97074.0,85191,1292.7,11641114.08,20385.54,1.0125
Arhar/Tur,2006,Kharif     ,Chhattisgarh,53835.0,22890,1317.2,6875267.85,11843.7,0.359444444
Bajra,2006,Kharif     ,Chhattisgarh,71.0,34,1317.2,9067.41,15.62,0.66
