Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rapeseed &Mustard,2000,Rabi       ,Haryana,408772.0,559000,383.7,40129147.24,106280.72,1.202105263
Rice,2000,Kharif     ,Haryana,1054282.0,2695000,383.7,103498863.9,274113.32,2.443157895
Sannhamp,2000,Whole Year ,Haryana,452.0,100,383.7,44372.84,117.52,0.136666667
Sesamum,2000,Kharif     ,Haryana,3527.0,1000,383.7,346245.59,917.02,0.15
Sugarcane,2000,Whole Year ,Haryana,143030.0,8170000,383.7,14041255.1,37187.8,49.43
Sunflower,2000,Rabi       ,Haryana,1254.0,1500,383.7,123105.18,326.04,0.77
Sweet potato,2000,Whole Year ,Haryana,120.0,2500,383.7,11780.4,31.2,19.48
Turmeric,2000,Whole Year ,Haryana,214.0,0,383.7,21008.38,55.64,0.0
Urad,2000,Kharif     ,Haryana,1527.0,300,383.7,149905.59,397.02,0.115833333
Wheat,2000,Rabi       ,Haryana,2354779.0,9669000,383.7,231168654.4,612242.54,3.990526316
Arhar/Tur,2001,Kharif     ,Haryana,17903.0,13900,483.8,1828433.39,4654.78,0.772222222
Bajra,2001,Kharif     ,Haryana,585474.0,832000,483.8,59794459.62,152223.24,1.065263158
Barley,2001,Rabi       ,Haryana,29673.0,86000,483.8,3030503.49,7714.98,1.782222222
Cotton(lint),2001,Kharif     ,Haryana,629468.0,722000,483.8,64287566.84,163661.68,0.804736842
Dry chillies,2001,Whole Year ,Haryana,1933.0,2200,483.8,197417.29,502.58,0.806111111
Garlic,2001,Whole Year ,Haryana,349.0,2800,483.8,35643.37,90.74,5.467142857
Gram,2001,Rabi       ,Haryana,142476.0,122000,483.8,14551073.88,37043.76,0.587894737
Groundnut,2001,Kharif     ,Haryana,485.0,300,483.8,49533.05,126.1,0.303636364
Horse-gram,2001,Kharif     ,Haryana,310.0,0,483.8,31660.3,80.6,0.0
Jowar,2001,Kharif     ,Haryana,103814.0,22000,483.8,10602523.82,26991.64,0.12
Maize,2001,Kharif     ,Haryana,17944.0,47000,483.8,1832620.72,4665.44,1.051764706
Masoor,2001,Rabi       ,Haryana,9325.0,7500,483.8,952362.25,2424.5,0.811333333
Moong(Green Gram),2001,Kharif     ,Haryana,13620.0,3100,483.8,1391010.6,3541.2,0.069411765
Moth,2001,Kharif     ,Haryana,1847.0,200,483.8,188634.11,480.22,0.04625
Onion,2001,Whole Year ,Haryana,3554.0,46600,483.8,362970.02,924.04,13.56916667
Peas & beans (Pulses),2001,Rabi       ,Haryana,1065.0,1200,483.8,108768.45,276.9,0.576428571
Potato,2001,Whole Year ,Haryana,9616.0,203100,483.8,982082.08,2500.16,19.08055556
Rapeseed &Mustard,2001,Rabi       ,Haryana,536475.0,800000,483.8,54790191.75,139483.5,1.315789474
Rice,2001,Kharif     ,Haryana,1027505.0,2726000,483.8,104939085.6,267151.3,2.645555556
Sannhamp,2001,Whole Year ,Haryana,1895.0,700,483.8,193536.35,492.7,0.117
Sesamum,2001,Kharif     ,Haryana,4838.0,1400,483.8,494104.94,1257.88,0.161111111
Sugarcane,2001,Whole Year ,Haryana,161184.0,9270000,483.8,16461721.92,41907.84,47.62210526
Sunflower,2001,Rabi       ,Haryana,2581.0,3700,483.8,263597.53,671.06,1.175
Sweet potato,2001,Whole Year ,Haryana,89.0,0,483.8,9089.57,23.14,0.0
Urad,2001,Kharif     ,Haryana,1999.0,400,483.8,204157.87,519.74,0.101666667
Wheat,2001,Rabi       ,Haryana,2299876.0,9437000,483.8,234886335.9,597967.76,3.979473684
Arhar/Tur,2002,Kharif     ,Haryana,36972.0,30400,353.9,3500139.24,9243.0,1.005
Bajra,2002,Kharif     ,Haryana,513720.0,458000,353.9,48633872.4,128430.0,0.975263158
Banana,2002,Whole Year ,Haryana,154.0,0,353.9,14579.18,38.5,0.0
Barley,2002,Rabi       ,Haryana,30326.0,81000,353.9,2870962.42,7581.5,1.6
Cotton(lint),2002,Kharif     ,Haryana,518328.0,1038000,353.9,49070111.76,129582.0,1.038333333
Gram,2002,Rabi       ,Haryana,54658.0,41000,353.9,5174472.86,13664.5,0.577894737
Groundnut,2002,Kharif     ,Haryana,2512.0,1900,353.9,237811.04,628.0,0.496
Horse-gram,2002,Kharif     ,Haryana,446.0,100,353.9,42222.82,111.5,0.062
Jowar,2002,Kharif     ,Haryana,113069.0,22000,353.9,10704242.23,28267.25,0.0975
Maize,2002,Kharif     ,Haryana,15886.0,29000,353.9,1503927.62,3971.5,0.478333333
Masoor,2002,Rabi       ,Haryana,6028.0,5400,353.9,570670.76,1507.0,0.6675
Moong(Green Gram),2002,Kharif     ,Haryana,18329.0,2800,353.9,1735206.43,4582.25,0.138
Moth,2002,Kharif     ,Haryana,20304.0,1000,353.9,1922179.68,5076.0,0.042
Onion,2002,Whole Year ,Haryana,1609.0,36000,353.9,152324.03,402.25,19.29692308
Peas & beans (Pulses),2002,Rabi       ,Haryana,1113.0,1300,353.9,105367.71,278.25,0.721666667
Potato,2002,Whole Year ,Haryana,10328.0,291900,353.9,977751.76,2582.0,33.775
Rapeseed &Mustard,2002,Rabi       ,Haryana,606983.0,697000,353.9,57463080.61,151745.75,1.095789474
Rice,2002,Kharif     ,Haryana,905651.0,2468000,353.9,85737980.17,226412.75,2.495
Sannhamp,2002,Whole Year ,Haryana,516.0,100,353.9,48849.72,129.0,0.04
Sesamum,2002,Kharif     ,Haryana,9432.0,3900,353.9,892927.44,2358.0,0.165555556
Sugarcane,2002,Whole Year ,Haryana,189010.0,10650000,353.9,17893576.7,47252.5,48.52888889
Sunflower,2002,Rabi       ,Haryana,1872.0,2800,353.9,177222.24,468.0,0.98875
Sweet potato,2002,Whole Year ,Haryana,47.0,900,353.9,4449.49,11.75,13.98166667
Urad,2002,Kharif     ,Haryana,3475.0,600,353.9,328978.25,868.75,0.042857143
Wheat,2002,Rabi       ,Haryana,2267140.0,9188000,353.9,214630143.8,566785.0,3.947894737
Arhar/Tur,2003,Kharif     ,Haryana,25807.0,31000,592.3,2554376.86,6193.68,1.11
Bajra,2003,Kharif     ,Haryana,624513.0,886300,592.3,61814296.74,149883.12,1.646315789
Banana,2003,Whole Year ,Haryana,52.0,0,592.3,5146.96,12.48,0.0
Barley,2003,Rabi       ,Haryana,27100.0,73000,592.3,2682358.0,6504.0,1.691052632
Cotton(lint),2003,Kharif     ,Haryana,526038.0,1407000,592.3,52067241.24,126249.12,1.436315789
Dry chillies,2003,Whole Year ,Haryana,1342.0,1400,592.3,132831.16,322.08,1.01
Gram,2003,Rabi       ,Haryana,122845.0,100000,592.3,12159198.1,29482.8,0.623684211
Groundnut,2003,Kharif     ,Haryana,1538.0,1100,592.3,152231.24,369.12,0.501538462
Horse-gram,2003,Kharif     ,Haryana,4336.0,700,592.3,429177.28,1040.64,0.088
Jowar,2003,Kharif     ,Haryana,100945.0,26000,592.3,9991536.1,24226.8,0.186363636
Maize,2003,Kharif     ,Haryana,16570.0,41000,592.3,1640098.6,3976.8,0.960588235
Masoor,2003,Rabi       ,Haryana,6264.0,5100,592.3,620010.72,1503.36,0.64375
Moong(Green Gram),2003,Kharif     ,Haryana,25215.0,4000,592.3,2495780.7,6051.6,0.081875
Moth,2003,Kharif     ,Haryana,10365.0,800,592.3,1025927.7,2487.6,0.031428571
Onion,2003,Whole Year ,Haryana,3319.0,80700,592.3,328514.62,796.56,21.084
Peas & beans (Pulses),2003,Rabi       ,Haryana,994.0,1100,592.3,98386.12,238.56,0.975833333
Potato,2003,Whole Year ,Haryana,10521.0,256900,592.3,1041368.58,2525.04,22.60571429
Rapeseed &Mustard,2003,Rabi       ,Haryana,619257.0,965000,592.3,61294057.86,148621.68,1.351052632
Rice,2003,Kharif     ,Haryana,1015191.0,2790000,592.3,100483605.2,243645.84,2.733333333
Sannhamp,2003,Whole Year ,Haryana,462.0,100,592.3,45728.76,110.88,0.056
Sesamum,2003,Kharif     ,Haryana,3569.0,1000,592.3,353259.62,856.56,0.130555556
Sugarcane,2003,Whole Year ,Haryana,160257.0,9280000,592.3,15862237.86,38461.68,50.10277778
Sunflower,2003,Rabi       ,Haryana,5785.0,9700,592.3,572599.3,1388.4,0.855555556
Sweet potato,2003,Whole Year ,Haryana,77.0,1600,592.3,7621.46,18.48,16.482
Urad,2003,Kharif     ,Haryana,2419.0,400,592.3,239432.62,580.56,0.042857143
Wheat,2003,Rabi       ,Haryana,2315496.0,9114000,592.3,229187794.1,555719.04,3.825789474
other oilseeds,2003,Rabi       ,Haryana,24.0,0,592.3,2375.52,5.76,0.0
Arhar/Tur,2004,Kharif     ,Haryana,28860.0,30100,484.6,3126692.4,6060.6,0.841111111
Bajra,2004,Kharif     ,Haryana,565313.0,746000,484.6,61246010.42,118715.73,1.768421053
Barley,2004,Rabi       ,Haryana,22432.0,58000,484.6,2430282.88,4710.72,1.595
Cotton(lint),2004,Kharif     ,Haryana,621234.0,2075000,484.6,67304491.56,130459.14,1.804444444
Dry chillies,2004,Whole Year ,Haryana,1280.0,9600,484.6,138675.2,268.8,6.323333333
Garlic,2004,Whole Year ,Haryana,357.0,2900,484.6,38677.38,74.97,6.101428571
Gram,2004,Rabi       ,Haryana,107920.0,91000,484.6,11692052.8,22663.2,0.721052632
Groundnut,2004,Kharif     ,Haryana,2071.0,1500,484.6,224372.14,434.91,0.58
Horse-gram,2004,Kharif     ,Haryana,515.0,100,484.6,55795.1,108.15,0.103333333
Jowar,2004,Kharif     ,Haryana,96718.0,26000,484.6,10478428.12,20310.78,0.135
Maize,2004,Kharif     ,Haryana,15768.0,39000,484.6,1708305.12,3311.28,0.746875
Masoor,2004,Rabi       ,Haryana,5911.0,4700,484.6,640397.74,1241.31,0.778
Moong(Green Gram),2004,Kharif     ,Haryana,16039.0,6100,484.6,1737665.26,3368.19,0.148823529
Moth,2004,Kharif     ,Haryana,10719.0,1400,484.6,1161296.46,2250.99,0.128333333
Onion,2004,Whole Year ,Haryana,2823.0,68400,484.6,305843.82,592.83,20.795
Peas & beans (Pulses),2004,Rabi       ,Haryana,716.0,800,484.6,77571.44,150.36,0.614545455
Potato,2004,Whole Year ,Haryana,10832.0,269100,484.6,1173538.88,2274.72,23.1075
Rapeseed &Mustard,2004,Rabi       ,Haryana,699824.0,824000,484.6,75818932.16,146963.04,1.196842105
Rice,2004,Kharif     ,Haryana,1024236.0,3010000,484.6,110965728.2,215089.56,2.832777778
Sannhamp,2004,Whole Year ,Haryana,465.0,100,484.6,50378.1,97.65,0.08125
Sesamum,2004,Kharif     ,Haryana,3686.0,1200,484.6,399341.24,774.06,0.162222222
Sugarcane,2004,Whole Year ,Haryana,133042.0,8230000,484.6,14413770.28,27938.82,49.24888889
Sunflower,2004,Rabi       ,Haryana,5334.0,9200,484.6,577885.56,1120.14,2.694285714
Sweet potato,2004,Whole Year ,Haryana,75.0,1500,484.6,8125.5,15.75,18.602
Urad,2004,Kharif     ,Haryana,2155.0,700,484.6,233472.7,452.55,0.145384615
Wheat,2004,Rabi       ,Haryana,2316674.0,9043000,484.6,250988461.2,486501.54,3.774736842
Arhar/Tur,2005,Kharif     ,Haryana,30067.0,24400,516.9,3605634.64,6314.07,0.7355
Bajra,2005,Kharif     ,Haryana,631660.0,706000,516.9,75748667.2,132648.6,1.3835
Barley,2005,Rabi       ,Haryana,28234.0,79000,516.9,3385821.28,5929.14,2.0885
Cotton(lint),2005,Kharif     ,Haryana,583779.0,1502000,516.9,70006777.68,122593.59,1.185
Dry chillies,2005,Whole Year ,Haryana,1548.0,1300,516.9,185636.16,325.08,0.612666667
Gram,2005,Rabi       ,Haryana,129782.0,72000,516.9,15563457.44,27254.22,0.48
Groundnut,2005,Kharif     ,Haryana,3784.0,2900,516.9,453777.28,794.64,0.534615385
Horse-gram,2005,Kharif     ,Haryana,5685.0,1200,516.9,681745.2,1193.85,0.121666667
Jowar,2005,Kharif     ,Haryana,89191.0,26000,516.9,10695784.72,18730.11,0.223076923
Maize,2005,Kharif     ,Haryana,17469.0,36000,516.9,2094882.48,3668.49,0.4965
Masoor,2005,Rabi       ,Haryana,5205.0,3900,516.9,624183.6,1093.05,0.779333333
Moong(Green Gram),2005,Kharif     ,Haryana,17866.0,7700,516.9,2142490.72,3751.86,0.251764706
Moth,2005,Kharif     ,Haryana,3147.0,500,516.9,377388.24,660.87,0.092
Onion,2005,Whole Year ,Haryana,4044.0,92700,516.9,484956.48,849.24,18.03076923
Peas & beans (Pulses),2005,Rabi       ,Haryana,1048.0,1200,516.9,125676.16,220.08,0.72
Potato,2005,Whole Year ,Haryana,12597.0,312500,516.9,1510632.24,2645.37,21.80066667
Rapeseed &Mustard,2005,Rabi       ,Haryana,707712.0,792800,516.9,84868823.04,148619.52,1.174
Rice,2005,Kharif     ,Haryana,1046588.0,3194000,516.9,125506833.0,219783.48,2.940526316
Sannhamp,2005,Whole Year ,Haryana,440.0,100,516.9,52764.8,92.4,0.070909091
Sesamum,2005,Kharif     ,Haryana,3959.0,1400,516.9,474763.28,831.39,0.2245
Sugarcane,2005,Whole Year ,Haryana,129223.0,8310000,516.9,15496422.16,27136.83,49.81526316
Sunflower,2005,Rabi       ,Haryana,14504.0,25000,516.9,1739319.68,3045.84,1.334
Sweet potato,2005,Whole Year ,Haryana,127.0,2400,516.9,15229.84,26.67,15.14333333
Urad,2005,Kharif     ,Haryana,2490.0,900,516.9,298600.8,522.9,0.193846154
Wheat,2005,Rabi       ,Haryana,2302682.0,8502000,516.9,276137625.4,483563.22,3.6065
Arhar/Tur,2006,Kharif     ,Haryana,27412.0,29800,329.3,3500786.52,6030.64,0.817368421
Bajra,2006,Kharif     ,Haryana,618985.0,1021000,329.3,79050574.35,136176.7,1.8815
Barley,2006,Rabi       ,Haryana,37650.0,115000,329.3,4808281.5,8283.0,1.874
Castor seed,2006,Kharif     ,Haryana,5543.0,2400,329.3,707896.53,1219.46,0.5
Cotton(lint),2006,Kharif     ,Haryana,527693.0,1805000,329.3,67391673.03,116092.46,1.556315789
Dry chillies,2006,Whole Year ,Haryana,1467.0,1200,329.3,187350.57,322.74,0.505625
Garlic,2006,Whole Year ,Haryana,415.0,7500,329.3,52999.65,91.3,8.9425
Gram,2006,Rabi       ,Haryana,107656.0,90000,329.3,13748747.76,23684.32,0.475
Groundnut,2006,Kharif     ,Haryana,1654.0,1300,329.3,211232.34,363.88,0.521666667
Horse-gram,2006,Kharif     ,Haryana,2057.0,600,329.3,262699.47,452.54,0.23
Jowar,2006,Kharif     ,Haryana,89158.0,27000,329.3,11386368.18,19614.76,0.188125
Maize,2006,Kharif     ,Haryana,13412.0,30000,329.3,1712846.52,2950.64,0.520625
Masoor,2006,Rabi       ,Haryana,4461.0,3500,329.3,569714.31,981.42,0.533846154
Moong(Green Gram),2006,Kharif     ,Haryana,21380.0,9300,329.3,2730439.8,4703.6,0.308947368
Moth,2006,Kharif     ,Haryana,1917.0,300,329.3,244820.07,421.74,0.1775
Onion,2006,Whole Year ,Haryana,2543.0,49700,329.3,324766.53,559.46,18.98352941
Peas & beans (Pulses),2006,Rabi       ,Haryana,969.0,1200,329.3,123750.99,213.18,0.849
Potato,2006,Whole Year ,Haryana,12826.0,319900,329.3,1638008.46,2821.72,21.90714286
Rapeseed &Mustard,2006,Rabi       ,Haryana,598245.0,804100,329.3,76401868.95,131613.9,1.276
Rice,2006,Kharif     ,Haryana,1042036.0,3371000,329.3,133078417.6,229247.92,2.8545
Sannhamp,2006,Whole Year ,Haryana,620.0,200,329.3,79180.2,136.4,0.135454545
Sesamum,2006,Kharif     ,Haryana,3800.0,1300,329.3,485298.0,836.0,0.1985
Sugarcane,2006,Whole Year ,Haryana,140563.0,9651000,329.3,17951300.73,30923.86,56.0355
Sunflower,2006,Rabi       ,Haryana,7000.0,12200,329.3,893970.0,1540.0,1.705
Sweet potato,2006,Whole Year ,Haryana,19.0,400,329.3,2426.49,4.18,12.6975
Urad,2006,Kharif     ,Haryana,3240.0,1300,329.3,413780.4,712.8,0.218666667
Wheat,2006,Rabi       ,Haryana,2377067.0,10059000,329.3,303575226.6,522954.74,4.062
Arhar/Tur,2007,Kharif     ,Haryana,28779.0,30600,443.8,3839118.6,4604.64,0.842105263
Bajra,2007,Kharif     ,Haryana,627983.0,1156000,443.8,83772932.2,100477.28,2.016
Barley,2007,Rabi       ,Haryana,39528.0,120000,443.8,5273035.2,6324.48,1.846
Castor seed,2007,Kharif     ,Haryana,2098.0,1900,443.8,279873.2,335.68,0.762
Cotton(lint),2007,Kharif     ,Haryana,482474.0,1882000,443.8,64362031.6,77195.84,1.882777778
Dry chillies,2007,Whole Year ,Haryana,1321.0,13800,443.8,176221.4,211.36,8.716428571
Garlic,2007,Whole Year ,Haryana,586.0,3700,443.8,78172.4,93.76,5.104
Gram,2007,Rabi       ,Haryana,107338.0,54000,443.8,14318889.2,17174.08,0.3785
Groundnut,2007,Kharif     ,Haryana,1314.0,1000,443.8,175287.6,210.24,0.598333333
Horse-gram,2007,Kharif     ,Haryana,458.0,100,443.8,61097.2,73.28,0.0825
Jowar,2007,Kharif     ,Haryana,90728.0,41000,443.8,12103115.2,14516.48,0.297692308
Maize,2007,Kharif     ,Haryana,13777.0,37000,443.8,1837851.8,2204.32,0.979375
Masoor,2007,Rabi       ,Haryana,3430.0,2600,443.8,457562.0,548.8,0.786923077
Moong(Green Gram),2007,Kharif     ,Haryana,21796.0,9600,443.8,2907586.4,3487.36,0.193529412
Moth,2007,Kharif     ,Haryana,2798.0,400,443.8,373253.2,447.68,0.21
Onion,2007,Whole Year ,Haryana,3193.0,63700,443.8,425946.2,510.88,18.20733333
Other Kharif pulses,2007,Kharif     ,Haryana,2840.0,1200,443.8,378856.0,454.4,0.38
Peas & beans (Pulses),2007,Rabi       ,Haryana,1040.0,1200,443.8,138736.0,166.4,0.663333333
Potato,2007,Whole Year ,Haryana,9917.0,177600,443.8,1322927.8,1586.72,15.53166667
Rapeseed &Mustard,2007,Rabi       ,Haryana,496483.0,597000,443.8,66230832.2,79437.28,1.2295
Rice,2007,Kharif     ,Haryana,1072545.0,3606000,443.8,143077503.0,171607.2,3.191578947
Sannhamp,2007,Whole Year ,Haryana,273.0,100,443.8,36418.2,43.68,0.070833333
Sesamum,2007,Kharif     ,Haryana,2741.0,1000,443.8,365649.4,438.56,0.206842105
Sugarcane,2007,Whole Year ,Haryana,140365.0,8850000,443.8,18724691.0,22458.4,50.77
Sunflower,2007,Rabi       ,Haryana,8655.0,16200,443.8,1154577.0,1384.8,1.3925
Sweet potato,2007,Whole Year ,Haryana,65.0,1200,443.8,8671.0,10.4,12.7775
Urad,2007,Kharif     ,Haryana,3511.0,1400,443.8,468367.4,561.76,0.314545455
Wheat,2007,Rabi       ,Haryana,2460680.0,10232000,443.8,328254712.0,393708.8,4.036
Arhar/Tur,2008,Kharif     ,Haryana,33431.0,35800,715.6,4781970.24,3008.79,0.73
Bajra,2008,Kharif     ,Haryana,612934.0,1087000,715.6,87674079.36,55164.06,1.94
Barley,2008,Rabi       ,Haryana,53028.0,185000,715.6,7585125.12,4772.52,2.301428571
Castor seed,2008,Kharif     ,Haryana,1823.0,2100,715.6,260761.92,164.07,0.8775
Coriander,2008,Whole Year ,Haryana,398.0,800,715.6,56929.92,35.82,0.28625
Cotton(lint),2008,Kharif     ,Haryana,456086.0,1862000,715.6,65238541.44,41047.74,1.7835
Dry chillies,2008,Whole Year ,Haryana,1613.0,14500,715.6,230723.52,145.17,7.445625
Garlic,2008,Whole Year ,Haryana,492.0,3100,715.6,70375.68,44.28,2.916666667
Gram,2008,Rabi       ,Haryana,123563.0,129000,715.6,17674451.52,11120.67,0.617
Groundnut,2008,Kharif     ,Haryana,1544.0,1400,715.6,220853.76,138.96,0.678333333
Horse-gram,2008,Kharif     ,Haryana,520.0,200,715.6,74380.8,46.8,0.2725
Jowar,2008,Kharif     ,Haryana,86595.0,44000,715.6,12386548.8,7793.55,0.497857143
Maize,2008,Kharif     ,Haryana,11769.0,25200,715.6,1683437.76,1059.21,1.152222222
Masoor,2008,Rabi       ,Haryana,4858.0,3600,715.6,694888.32,437.22,0.639285714
Moong(Green Gram),2008,Kharif     ,Haryana,14380.0,6500,715.6,2056915.2,1294.2,0.197777778
Moth,2008,Kharif     ,Haryana,3133.0,600,715.6,448144.32,281.97,0.154285714
Onion,2008,Whole Year ,Haryana,2492.0,37400,715.6,356455.68,224.28,178.6530769
Peas & beans (Pulses),2008,Rabi       ,Haryana,869.0,900,715.6,124301.76,78.21,0.553636364
Potato,2008,Whole Year ,Haryana,11938.0,258600,715.6,1707611.52,1074.42,19.08769231
Rapeseed &Mustard,2008,Rabi       ,Haryana,513982.0,894900,715.6,73519985.28,46258.38,1.947619048
Rice,2008,Kharif     ,Haryana,1211149.0,3299000,715.6,173242753.0,109003.41,2.569
Sannhamp,2008,Whole Year ,Haryana,238.0,100,715.6,34043.52,21.42,0.146363636
Sesamum,2008,Kharif     ,Haryana,3644.0,1300,715.6,521237.76,327.96,0.157
Sugarcane,2008,Whole Year ,Haryana,90941.0,5242000,715.6,13008200.64,8184.69,49.621
Sunflower,2008,Rabi       ,Haryana,6544.0,11800,715.6,936053.76,588.96,1.646666667
Sweet potato,2008,Whole Year ,Haryana,83.0,1500,715.6,11872.32,7.47,12.0625
Turmeric,2008,Whole Year ,Haryana,51.0,500,715.6,7295.04,4.59,5.2725
Urad,2008,Kharif     ,Haryana,2580.0,1000,715.6,369043.2,232.2,0.258181818
